CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
568,Spain,Female,46,3,0.0,2,True,True,29372.62,False
695,Spain,Male,32,9,0.0,3,False,True,38533.79,False
807,Spain,Female,28,7,165969.26,3,True,False,156122.13,True
642,Germany,Female,36,2,124495.98,3,True,True,57904.22,True
703,Germany,Male,39,1,141559.5,1,True,True,31257.1,True
556,France,Male,38,2,114756.14,1,True,False,193214.05,False
585,France,Female,30,6,0.0,2,True,True,137757.69,False
587,Germany,Female,49,7,155393.98,2,True,False,13308.2,True
524,Spain,Female,32,6,0.0,1,True,True,132861.9,True
556,Germany,Female,31,1,128663.81,2,True,False,125083.29,False
504,Spain,Male,44,4,113522.64,1,True,True,12405.2,False
731,Spain,Female,26,3,0.0,2,True,False,37697.29,False
651,France,Male,34,3,0.0,2,True,True,105599.65,False
675,Spain,Female,40,8,79035.95,1,True,False,142783.98,True
657,Spain,Female,22,6,0.0,3,False,True,168412.07,True
686,Germany,Male,33,9,141918.09,2,False,True,184036.47,False
690,France,Female,35,9,107944.33,2,False,False,48478.47,False
567,France,Male,36,7,0.0,2,False,True,3896.08,False
557,Germany,Male,57,1,120043.13,1,True,False,132370.75,True
446,Spain,Female,45,10,125191.69,1,True,True,128260.86,True
850,France,Male,31,1,96399.31,2,True,False,106534.15,False
637,France,Male,41,2,0.0,2,False,True,102515.42,False
499,France,Male,60,7,76961.6,2,True,True,83643.87,False
622,Germany,Female,34,7,98675.74,1,True,False,138906.85,True
684,Germany,Male,37,1,126817.13,2,True,True,29995.83,True
612,France,Male,32,3,121394.42,1,True,False,164081.42,False
813,Germany,Female,29,5,106059.4,1,False,False,187976.88,True
850,Germany,Male,44,2,112755.34,2,False,False,158171.36,False
795,Spain,Male,29,4,0.0,2,False,False,155711.64,False
628,Spain,Female,55,7,0.0,3,True,False,85890.75,True
565,Germany,Female,38,7,145400.69,2,True,True,83844.79,False
601,France,Male,39,3,72647.64,1,True,False,41777.9,True
802,Spain,Male,40,4,0.0,2,True,True,81908.09,False
614,Germany,Female,37,6,96340.81,2,True,True,139377.24,True
434,Spain,Male,55,6,0.0,1,False,True,73562.05,True
522,Germany,Male,32,8,124450.36,2,True,True,165786.1,False
550,Germany,Male,36,2,113877.23,2,True,False,174921.91,False
599,Spain,Male,25,3,0.0,2,True,True,120790.02,False
493,France,Female,36,5,148667.81,2,True,False,56092.51,False
755,France,Male,34,3,0.0,2,True,True,158816.03,False
605,France,Female,62,4,111065.93,2,False,True,125660.99,False
708,France,Male,41,0,0.0,1,True,False,128400.62,False
699,France,Male,44,8,158697.61,1,True,False,107181.22,False
763,France,Female,53,4,0.0,1,True,False,77203.72,True
743,Spain,Male,25,6,0.0,2,True,False,129740.11,False
660,France,Female,48,0,90044.32,2,False,True,187604.97,True
619,Germany,Male,38,10,84651.79,1,True,True,184754.26,False
739,Germany,Male,32,3,102128.27,1,True,False,63981.37,True
769,Germany,Male,60,9,148846.39,1,True,False,192831.67,True
692,France,Male,69,10,154953.94,1,True,True,70849.47,False
560,France,Female,30,0,108883.29,1,True,False,27914.95,False
607,France,Female,48,4,112070.86,3,True,False,173568.3,True
630,Germany,Male,29,6,131354.39,1,False,True,9324.31,True
767,Germany,Female,45,7,132746.2,2,True,False,26628.88,True
543,France,Female,34,8,0.0,2,False,True,145601.8,False
776,France,Male,39,8,125211.55,2,True,False,144496.07,False
535,Spain,Male,58,1,0.0,2,True,True,11779.98,True
549,Germany,Male,36,6,139422.37,1,False,False,83983.39,True
844,France,Female,28,4,0.0,2,False,True,123318.37,False
586,Germany,Female,47,5,157099.47,2,True,True,65481.86,False
583,France,Male,40,3,0.0,2,True,False,47728.0,False
701,Spain,Male,26,5,83600.24,1,False,True,59195.05,False
726,France,Male,28,2,0.0,1,False,False,98060.51,False
829,Germany,Male,36,4,81795.74,2,True,False,90106.94,False
749,Spain,Male,38,9,129378.32,1,True,True,13549.34,False
743,France,Female,46,9,0.0,1,True,False,113436.08,False
619,Spain,Female,56,7,0.0,2,True,True,42442.21,False
699,France,Male,22,9,99339.0,1,True,False,68297.61,True
749,Spain,Male,36,7,0.0,2,False,False,80134.65,False
600,Germany,Female,29,6,74430.1,2,True,True,96051.1,False
760,Spain,Male,38,3,91241.85,1,False,True,80682.35,False
528,Germany,Male,32,2,99092.45,1,False,True,111149.98,False
630,France,Female,26,5,0.0,2,True,False,182612.38,False
683,Germany,Female,39,2,100062.16,2,True,False,109201.43,False
677,Germany,Female,26,6,98723.67,1,False,True,151146.67,False
669,Spain,Male,29,9,0.0,1,True,True,93901.61,False
693,France,Male,43,6,128760.32,1,True,False,36342.79,False
612,Spain,Female,52,5,144772.69,1,False,False,98302.57,True
719,Spain,Male,44,4,0.0,1,False,False,84972.9,True
702,France,Male,26,2,71281.29,1,True,True,108747.12,True
755,France,Male,29,9,117035.89,1,True,True,21862.19,False
514,France,Male,26,1,0.0,2,False,False,121551.93,False
753,France,Female,40,0,3768.69,2,True,False,177065.24,True
548,Germany,Female,36,2,108913.84,2,True,True,140460.01,False
850,Germany,Male,28,2,101100.22,2,True,True,35337.31,False
612,France,Female,38,7,110615.47,1,True,True,193502.93,False
628,Germany,Male,33,8,152143.89,1,True,True,32174.03,False
479,France,Male,47,6,121797.09,1,False,True,5811.9,True
724,France,Female,41,5,109798.25,1,False,True,149593.61,False
512,Germany,Male,41,7,122403.24,1,False,True,37439.9,True
638,France,Female,43,3,145860.98,1,True,True,142763.51,True
834,Spain,Male,40,7,0.0,2,False,False,45038.74,False
781,France,Male,29,9,0.0,2,False,False,172097.4,False
707,Germany,Female,48,7,105086.74,1,True,True,180344.69,True
670,France,Male,22,2,114991.45,1,True,True,37392.56,False
663,Spain,Female,33,8,96769.04,1,True,True,36864.05,False
624,France,Female,23,5,0.0,2,False,False,132418.59,False
598,France,Female,34,4,0.0,2,False,False,60894.26,False
619,Germany,Male,23,5,132725.1,1,True,True,143913.33,False
792,France,Female,70,3,0.0,2,True,True,172240.27,False
683,France,Female,26,7,0.0,2,True,False,86619.77,False
691,France,Female,33,6,0.0,2,True,False,164074.89,False
765,Spain,Female,33,5,84557.82,1,True,True,69039.43,False
508,France,Male,49,1,93817.41,2,True,True,132468.76,True
637,France,Female,33,9,113913.53,1,False,True,65316.5,False
667,Germany,Female,44,5,140406.68,2,False,True,57164.19,False
575,Spain,Female,22,8,105229.34,1,True,True,34397.08,False
744,Spain,Female,46,1,0.0,3,True,True,177431.59,True
567,France,Female,41,9,137891.35,1,True,False,142009.46,True
502,France,Female,35,6,0.0,2,True,True,80618.47,False
609,France,Female,53,6,0.0,2,True,True,124218.27,False
715,France,Male,37,9,165252.52,1,True,False,85286.3,False
541,France,Male,32,8,0.0,2,False,False,40889.14,False
850,France,Female,71,4,0.0,2,True,True,107236.87,False
595,Spain,Male,23,7,0.0,2,True,True,168085.97,False
650,Germany,Female,28,5,122034.4,3,False,True,146663.43,True
625,France,Female,44,7,0.0,1,True,False,4791.8,False
817,France,Male,59,1,118962.58,1,True,True,120819.58,False
526,Spain,Male,49,2,0.0,1,True,False,114539.67,True
850,France,Female,34,4,71379.53,2,True,True,154000.99,False
598,France,Female,40,2,171178.25,1,True,False,137980.58,True
613,France,Male,36,9,131307.11,1,False,False,83343.73,False
709,Spain,Male,62,3,0.0,2,True,True,82195.15,False
678,Spain,Female,27,5,87099.85,2,True,False,149550.95,False
720,France,Male,71,5,183135.39,2,True,True,197688.5,False
662,France,Male,26,0,0.0,2,False,True,72929.96,False
525,France,Male,51,10,0.0,3,True,False,171045.35,True
662,France,Male,31,3,0.0,2,False,True,27731.05,False
770,France,Female,33,6,0.0,2,True,True,126131.9,False
721,Spain,Female,33,4,72535.45,1,True,True,103931.49,False
633,Germany,Male,58,2,128137.42,2,True,False,147635.33,True
701,France,Male,51,9,0.0,2,False,False,61961.57,False
556,Germany,Male,42,0,115915.53,2,False,True,125435.47,True
639,France,Male,66,0,0.0,2,False,True,42240.54,False
632,France,Male,50,2,0.0,2,False,False,57942.88,False
456,France,Male,29,5,107000.49,1,True,True,153419.62,False
729,Spain,Female,38,10,0.0,2,True,False,189727.12,False
632,France,Female,34,2,0.0,2,False,False,165385.55,False
433,Spain,Male,34,9,152806.74,1,True,False,19687.99,False
802,France,Female,60,3,92887.06,1,True,False,39473.63,True
670,France,Male,25,7,0.0,2,True,True,144723.38,False
738,Germany,Female,40,6,114940.67,2,True,True,194895.57,True
706,Germany,Male,34,0,140641.26,2,True,True,77271.91,False
592,Germany,Female,70,5,71816.74,2,True,False,105096.82,True
522,France,Female,41,7,0.0,2,False,True,176780.39,False
746,France,Male,48,5,165282.42,1,True,False,153786.46,True
651,Spain,Male,42,2,143145.87,2,True,False,43612.06,False
494,France,Male,28,9,114731.76,2,False,True,79479.74,False
753,Germany,Female,46,9,113909.69,3,True,False,92320.37,True
671,Germany,Male,36,2,116695.27,1,False,False,193201.86,False
696,France,Male,42,4,0.0,1,False,False,126353.13,True
577,Spain,Male,43,3,0.0,2,True,True,135008.92,False
587,France,Male,36,1,0.0,2,False,True,17135.6,False
712,Germany,Male,37,7,93978.96,2,True,False,60651.77,False
498,Germany,Male,35,2,121968.11,2,False,True,188343.05,False
660,France,Male,37,2,97324.91,1,True,False,23291.83,False
678,Spain,Male,29,6,0.0,2,True,False,64443.75,False
530,France,Male,37,8,0.0,2,True,True,287.99,False
559,France,Female,48,2,0.0,2,False,True,137961.41,False
624,France,Male,42,3,145155.37,1,True,False,72169.95,True
592,France,Male,28,5,137222.77,1,False,False,39608.58,False
767,France,Male,48,9,0.0,2,False,True,175458.21,False
653,Germany,Female,38,5,114268.22,2,True,True,89524.83,False
678,Spain,Male,27,2,0.0,2,True,True,13221.25,False
586,Spain,Female,42,2,0.0,1,True,False,102889.34,False
550,France,Female,40,8,150490.32,1,False,False,166468.21,True
643,Germany,Male,28,9,160858.13,2,True,False,27149.27,False
612,Spain,Male,39,5,170288.38,1,True,True,59601.15,False
674,Germany,Female,27,4,111568.01,1,False,True,22026.18,False
657,Spain,Male,29,7,83889.03,1,True,False,153059.62,False
724,Germany,Female,35,0,171982.95,2,False,True,167313.07,False
500,France,Female,34,4,0.0,2,True,False,12833.96,False
688,France,Male,20,8,137624.4,2,True,True,197582.79,False
599,France,Male,50,3,121159.65,1,False,False,4033.39,True
631,France,Male,29,7,0.0,2,False,True,125877.22,False
634,Spain,Male,52,1,0.0,2,True,True,176913.42,False
545,France,Male,37,3,91184.01,1,True,False,105476.65,False
644,Spain,Male,18,8,0.0,2,True,False,59172.42,False
690,Germany,Female,54,1,144027.8,1,True,True,108731.02,True
711,France,Female,34,6,0.0,2,True,True,175310.38,False
712,France,Female,29,8,140170.61,1,True,True,38170.04,False
627,France,Male,27,1,62092.9,1,True,True,105887.04,False
694,Spain,Male,39,3,0.0,1,True,True,95625.03,False
534,Spain,Male,35,4,0.0,2,False,False,9541.15,False
603,France,Male,45,9,0.0,1,False,False,148516.79,False
808,France,Female,33,2,103516.87,1,True,False,113907.8,False
723,Spain,Male,30,1,0.0,3,True,False,164647.72,True
585,France,Female,35,2,0.0,2,True,False,98621.04,True
706,France,Male,34,8,0.0,2,True,True,37479.97,False
671,France,Female,31,6,0.0,2,True,True,15846.42,False
597,Spain,Male,43,2,85162.26,1,False,True,5104.08,True
646,France,Female,43,8,143061.88,1,True,False,61937.6,False
801,Spain,Female,46,6,0.0,2,True,True,170008.74,False
731,Spain,Female,33,5,137388.01,2,True,False,165000.68,False
620,Germany,Female,25,1,137712.01,1,True,True,76197.05,False
484,Germany,Male,40,7,106901.42,2,False,False,118045.98,False
647,Spain,Male,47,5,105603.21,2,True,True,157360.9,False
688,Germany,Female,40,8,150679.71,2,False,True,196226.38,False
680,Germany,Male,30,4,108300.27,2,False,True,44384.57,True
689,France,Female,46,7,52016.08,2,True,True,72993.65,False
513,Germany,Male,34,7,60515.13,1,False,False,124571.09,False
553,Germany,Male,35,2,158584.28,2,True,False,43640.16,False
689,Germany,Male,47,2,118812.5,2,False,False,31121.42,False
517,Spain,Male,46,4,0.0,1,True,False,22372.78,False
731,France,Male,37,8,0.0,2,True,True,170338.35,False
687,Germany,Female,47,1,91219.29,1,False,False,158845.49,True
507,Spain,Male,32,7,0.0,2,True,False,67926.18,False
468,France,Female,22,1,76318.64,1,True,True,194783.12,False
682,Spain,Female,58,4,0.0,1,True,False,176036.01,False
603,France,Female,24,3,0.0,1,True,True,198826.03,True
522,Germany,Male,25,1,111432.13,1,True,True,168683.57,False
629,Spain,Male,41,10,150148.51,1,False,False,6936.27,False
729,France,Female,32,7,38550.06,1,False,True,179230.23,False
574,France,Female,39,5,119013.86,1,True,False,103421.91,False
677,Germany,Female,39,0,111213.64,2,True,True,147578.26,False
627,Germany,Male,28,5,71097.23,1,True,True,130504.49,False
788,Spain,Male,36,10,109632.85,1,True,True,16149.13,False
697,France,Male,63,7,148368.02,1,False,False,118862.08,True
578,France,Male,45,1,148600.91,1,True,False,143397.14,True
519,France,Male,48,10,71083.98,1,True,False,137959.0,False
632,France,Female,40,9,139625.34,1,True,False,93702.96,True
679,France,Female,39,4,0.0,1,False,False,172939.3,True
699,France,Male,30,9,0.0,1,True,True,108162.13,False
615,France,Male,64,0,81564.1,2,False,True,35896.09,False
622,Spain,Male,36,9,0.0,2,True,True,104852.6,False
755,France,Female,28,7,124540.28,1,False,True,188850.89,False
767,France,Female,42,2,133616.39,1,True,False,28615.8,False
752,Germany,Female,38,10,101648.5,2,True,False,172001.44,False
633,France,Female,26,8,124281.84,1,True,True,60116.57,False
717,France,Female,59,4,0.0,2,True,True,170528.63,False
585,Spain,Male,45,0,0.0,2,False,False,189683.7,False
751,France,Female,37,9,183613.66,2,False,False,49734.94,False
754,Germany,Male,65,1,136186.44,1,True,True,121529.59,True
495,France,Male,47,10,137682.68,1,True,False,71071.47,False
650,France,Male,34,4,106005.54,1,False,True,142995.32,False
529,France,Female,31,6,152310.55,1,True,False,13054.25,False
585,France,Female,43,2,0.0,2,True,False,89402.54,False
668,Spain,Male,32,1,134446.04,1,False,True,111241.37,False
591,France,Female,38,2,142289.28,1,False,True,119638.85,False
731,France,Male,19,6,0.0,2,True,True,151581.79,False
754,France,Female,45,6,0.0,1,True,False,73881.68,True
650,Germany,Female,46,9,149003.76,2,True,False,176902.83,False
588,Germany,Male,41,2,131341.46,2,False,True,7034.94,False
712,Spain,Female,29,7,77919.78,1,True,False,122547.58,False
691,France,Female,34,7,0.0,2,False,True,161559.12,False
771,France,Female,41,10,108309.0,4,True,True,137510.41,True
678,Spain,Female,39,6,0.0,1,False,True,185366.56,False
719,Spain,Female,40,9,0.0,2,True,False,182224.14,False
610,Germany,Male,36,7,115462.02,1,False,True,42581.04,False
722,Spain,Male,37,9,0.0,2,True,False,31921.95,False
758,Germany,Female,23,5,122739.1,1,True,False,102460.84,True
709,France,Female,32,2,0.0,2,False,False,109681.29,False
634,Germany,Female,53,3,113781.5,2,True,True,106345.05,True
678,Spain,Female,49,1,0.0,2,True,True,102472.9,False
633,France,Male,35,3,0.0,2,True,True,36249.76,False
710,France,Male,43,9,128284.45,1,True,False,32996.89,True
640,Germany,Male,45,8,120591.19,1,False,False,195123.94,False
656,France,Male,63,8,0.0,2,False,True,57014.43,False
551,France,Female,59,2,166968.28,1,True,False,159483.76,True
786,Spain,Female,39,7,0.0,2,False,False,100929.59,False
561,France,Female,49,8,0.0,2,True,True,12513.07,False
807,Spain,Male,42,5,0.0,2,True,True,74900.9,False
602,Germany,Male,38,2,71667.97,2,False,False,137111.89,False
727,Germany,Female,31,3,82729.47,2,True,False,60212.51,False
678,France,Male,40,1,0.0,2,True,True,187343.4,False
730,France,Male,23,8,0.0,2,True,False,183284.53,False
596,Spain,Female,30,1,0.0,2,True,False,8125.39,False
686,Germany,Male,39,3,129626.19,2,True,True,103220.56,False
684,Germany,Female,26,2,114035.39,1,False,False,96885.19,False
797,Germany,Male,32,1,151922.94,1,True,False,8877.06,False
658,France,Female,39,4,0.0,1,True,True,147530.06,False
653,Spain,Female,27,6,107751.68,2,True,True,33389.42,False
641,France,Male,37,6,0.0,2,True,False,45309.24,False
656,Spain,Female,41,6,101179.23,2,True,True,35230.61,False
750,Spain,Female,36,6,0.0,2,True,True,59816.41,False
768,France,Female,40,8,0.0,2,False,True,69080.46,False
568,France,Male,33,7,0.0,2,True,False,143450.61,False
706,Germany,Male,36,9,58571.18,2,True,False,40774.01,False
430,Germany,Female,38,8,153058.64,1,True,False,99377.27,False
745,Germany,Male,35,4,98270.34,1,True,False,133617.43,False
747,France,Male,43,1,130788.71,1,False,True,101495.0,True
657,Germany,Male,40,7,99165.84,1,False,True,119333.95,True
639,France,Female,42,4,0.0,2,False,False,167682.37,False
704,France,Male,44,3,0.0,2,False,True,152884.85,False
651,Spain,Male,23,4,115636.05,2,True,False,70400.86,False
706,Germany,Female,44,2,185932.18,2,True,False,65413.41,False
632,Germany,Male,30,2,72549.0,2,False,True,182728.8,False
751,France,Male,42,4,0.0,2,True,True,81442.6,False
767,France,Female,35,2,0.0,2,False,False,144251.38,False
741,France,Male,39,5,0.0,1,False,True,40207.06,False
651,Germany,Male,29,3,121890.06,1,True,False,54530.51,True
601,France,Male,46,2,99786.07,1,True,True,32683.88,True
520,France,Male,34,3,0.0,2,True,True,104703.96,False
626,Germany,Male,27,4,115084.53,2,False,True,26907.43,False
811,France,Male,30,6,0.0,2,True,True,180591.32,False
730,France,Female,32,9,127661.69,1,False,False,60905.51,False
604,Germany,Female,47,4,118907.6,1,False,True,47777.15,True
499,Germany,Female,44,6,77627.33,2,True,False,108222.68,False
754,Spain,Male,40,2,160625.17,1,False,True,3554.63,False
716,Spain,Female,29,8,0.0,2,False,False,78616.92,False
636,France,Female,20,10,124266.86,1,False,False,100566.81,False
470,France,Female,25,8,127974.06,2,True,True,183259.35,False
444,France,Male,43,3,0.0,2,True,True,159131.21,False
809,Spain,Female,48,2,0.0,1,True,False,160976.85,True
850,Germany,Female,30,3,104911.35,2,True,True,42933.26,False
637,France,Male,27,1,0.0,2,True,False,91291.2,False
512,France,Male,43,1,0.0,2,True,True,52471.36,False
774,Spain,Female,43,1,110646.54,1,False,False,108804.28,False
641,France,Male,57,5,0.0,2,True,True,122449.18,False
586,Germany,Male,42,6,126704.49,2,True,False,41682.3,False
611,France,Male,30,9,0.0,2,True,True,148887.69,False
660,Spain,Male,31,1,84560.04,1,True,True,137784.25,False
532,France,Male,43,9,0.0,2,False,False,190573.91,True
557,Germany,Female,38,2,129893.56,1,False,False,102076.03,False
730,Spain,Male,25,5,167385.81,1,True,True,56307.51,False
